date, value
10/3/2005,96.005
10/4/2005,96
10/5/2005,96
10/6/2005,96
10/7/2005,96
10/11/2005,96
10/12/2005,96
10/13/2005,96
10/14/2005,96
10/17/2005,96
10/18/2005,96
10/19/2005,96
10/20/2005,96
10/21/2005,96
10/24/2005,96
10/25/2005,96
10/26/2005,95.966
10/27/2005,95.935
10/28/2005,95.905
10/31/2005,95.875
11/1/2005,95.845
11/2/2005,95.84
11/3/2005,95.84
11/4/2005,95.84
11/7/2005,95.84
11/8/2005,95.84
11/9/2005,95.84
11/10/2005,95.84
11/14/2005,95.84
11/15/2005,95.84
11/16/2005,95.84
11/17/2005,95.84
11/18/2005,95.84
11/21/2005,95.84
11/22/2005,95.84
11/23/2005,95.84
11/25/2005,95.819
11/28/2005,95.798
11/29/2005,95.777
11/30/2005,95.756
12/1/2005,95.735
12/2/2005,95.73
12/5/2005,95.73
12/6/2005,95.73
12/7/2005,95.73
12/8/2005,95.73
12/9/2005,95.73
12/12/2005,95.73
12/13/2005,95.73
12/14/2005,95.73
12/15/2005,95.73
12/16/2005,95.73
12/19/2005,95.73
12/20/2005,95.73
12/21/2005,95.73
12/22/2005,95.73
12/23/2005,95.73
12/27/2005,95.694
12/28/2005,95.653
12/29/2005,95.612
12/30/2005,95.572
1/3/2006,95.525
1/4/2006,95.53
1/5/2006,95.53
1/6/2006,95.515
1/9/2006,95.515
1/10/2006,95.51
1/11/2006,95.51
1/12/2006,95.51
1/13/2006,95.51
1/17/2006,95.51
1/18/2006,95.51
1/19/2006,95.51
1/20/2006,95.51
1/23/2006,95.51
1/24/2006,95.51
1/25/2006,95.505
1/26/2006,95.498
1/27/2006,95.491
1/30/2006,95.481
1/31/2006,95.473
2/1/2006,95.46
2/2/2006,95.46
2/3/2006,95.455
2/6/2006,95.455
2/7/2006,95.455
2/8/2006,95.455
2/9/2006,95.45
2/10/2006,95.45
2/13/2006,95.45
2/14/2006,95.45
2/15/2006,95.45
2/16/2006,95.45
2/17/2006,95.45
2/21/2006,95.45
2/22/2006,95.45
2/23/2006,95.411
2/24/2006,95.372
2/27/2006,95.333
2/28/2006,95.294
3/1/2006,95.255
3/2/2006,95.255
3/3/2006,95.25
3/6/2006,95.25
3/7/2006,95.245
3/8/2006,95.245
3/9/2006,95.245
3/10/2006,95.24
3/13/2006,95.24
3/14/2006,95.24
3/15/2006,95.24
3/16/2006,95.24
3/17/2006,95.24
3/20/2006,95.24
3/21/2006,95.24
3/22/2006,95.24
3/23/2006,95.24
3/24/2006,95.24
3/27/2006,95.24
3/28/2006,95.206
3/29/2006,95.177
3/30/2006,95.142
3/31/2006,95.111
4/3/2006,95.07
4/4/2006,95.065
4/5/2006,95.065
4/6/2006,95.065
4/7/2006,95.055
4/10/2006,95.055
4/11/2006,95.055
4/12/2006,95.055
4/13/2006,95.055
4/17/2006,95.055
4/18/2006,95.06
4/19/2006,95.055
4/20/2006,95.05
4/21/2006,95.05
4/24/2006,95.05
4/25/2006,95.036
4/26/2006,95.012
4/27/2006,95.006
4/28/2006,94.997
5/1/2006,94.985
5/2/2006,94.985
5/3/2006,94.975
5/4/2006,94.975
5/5/2006,94.975
5/8/2006,94.975
5/9/2006,94.975
5/10/2006,94.975
5/11/2006,94.975
5/12/2006,94.975
5/15/2006,94.975
5/16/2006,94.975
5/17/2006,94.975
5/18/2006,94.975
5/19/2006,94.97
5/22/2006,94.97
5/23/2006,94.97
5/24/2006,94.97
5/25/2006,94.948
5/26/2006,94.926
5/30/2006,94.901
5/31/2006,94.85
6/1/2006,94.82
6/2/2006,94.88
6/5/2006,94.82
6/6/2006,94.8
6/7/2006,94.8
6/8/2006,94.8
6/9/2006,94.795
6/12/2006,94.79
6/13/2006,94.785
6/14/2006,94.74
6/15/2006,94.73
6/16/2006,94.73
6/19/2006,94.73
6/20/2006,94.73
6/21/2006,94.73
6/22/2006,94.725
6/23/2006,94.72
6/26/2006,94.72
6/27/2006,94.694
6/28/2006,94.668
6/29/2006,94.669
6/30/2006,94.656
7/3/2006,94.63
7/5/2006,94.605
7/6/2006,94.62
7/7/2006,94.63
7/10/2006,94.63
7/11/2006,94.63
7/12/2006,94.63
7/13/2006,94.635
7/14/2006,94.65
7/17/2006,94.645
7/18/2006,94.625
7/19/2006,94.63
7/20/2006,94.66
7/21/2006,94.67
7/24/2006,94.665
7/25/2006,94.65
7/26/2006,94.657
7/27/2006,94.653
7/28/2006,94.678
7/31/2006,94.666
8/1/2006,94.645
8/2/2006,94.64
8/3/2006,94.625
8/4/2006,94.69
8/7/2006,94.685
8/8/2006,94.725
8/9/2006,94.725
8/10/2006,94.725
8/11/2006,94.725
8/14/2006,94.715
8/15/2006,94.725
8/16/2006,94.73
8/17/2006,94.73
8/18/2006,94.735
8/21/2006,94.735
8/22/2006,94.735
8/23/2006,94.735
8/24/2006,94.735
8/25/2006,94.735
8/28/2006,94.732
8/29/2006,94.729
8/30/2006,94.732
8/31/2006,94.736
9/1/2006,94.735
9/5/2006,94.735
9/6/2006,94.735
9/7/2006,94.735
9/8/2006,94.735
9/11/2006,94.735
9/12/2006,94.735
9/13/2006,94.735
9/14/2006,94.735
9/15/2006,94.74
9/18/2006,94.74
9/19/2006,94.745
9/20/2006,94.745
9/21/2006,94.75
9/22/2006,94.75
9/25/2006,94.75
9/26/2006,94.751
9/27/2006,94.752
9/28/2006,94.753
9/29/2006,94.754
10/2/2006,94.755
10/3/2006,94.755
10/4/2006,94.755
10/5/2006,94.755
10/6/2006,94.755
10/10/2006,94.755
10/11/2006,94.755
10/12/2006,94.755
10/13/2006,94.755
10/16/2006,94.755
10/17/2006,94.755
10/18/2006,94.755
10/19/2006,94.755
10/20/2006,94.755
10/23/2006,94.755
10/24/2006,94.755
10/25/2006,94.755
10/26/2006,94.755
10/27/2006,94.755
10/30/2006,94.755
10/31/2006,94.755
11/1/2006,94.76
11/2/2006,94.76
11/3/2006,94.755
11/6/2006,94.755
11/7/2006,94.755
11/8/2006,94.755
11/9/2006,94.755
11/10/2006,94.755
11/13/2006,94.755
11/14/2006,94.755
11/15/2006,94.755
11/16/2006,94.755
11/17/2006,94.76
11/20/2006,94.76
11/21/2006,94.76
11/22/2006,94.76
11/24/2006,94.76
11/27/2006,94.759
11/28/2006,94.758
11/29/2006,94.757
11/30/2006,94.76
12/1/2006,94.765
12/4/2006,94.765
12/5/2006,94.765
12/6/2006,94.765
12/7/2006,94.765
12/8/2006,94.76
12/11/2006,94.76
12/12/2006,94.76
12/13/2006,94.76
12/14/2006,94.755
12/15/2006,94.755
12/18/2006,94.755
12/19/2006,94.755
12/20/2006,94.755
12/21/2006,94.755
12/22/2006,94.755
12/26/2006,94.756
12/27/2006,94.757
12/28/2006,94.758
12/29/2006,94.759
1/2/2007,94.76
1/3/2007,94.76
1/4/2007,94.76
1/5/2007,94.76
1/8/2007,94.76
1/9/2007,94.76
1/10/2007,94.76
1/11/2007,94.76
1/12/2007,94.76
1/16/2007,94.76
1/17/2007,94.76
1/18/2007,94.76
1/19/2007,94.76
1/22/2007,94.76
1/23/2007,94.76
1/24/2007,94.76
1/25/2007,94.755
1/26/2007,94.754
1/29/2007,94.753
1/30/2007,94.752
1/31/2007,94.751
2/1/2007,94.75
2/2/2007,94.75
2/5/2007,94.75
2/6/2007,94.75
2/7/2007,94.75
2/8/2007,94.75
2/9/2007,94.75
2/12/2007,94.75
2/13/2007,94.75
2/14/2007,94.75
2/15/2007,94.75
2/16/2007,94.75
2/20/2007,94.75
2/21/2007,94.75
2/22/2007,94.75
2/23/2007,94.75
2/26/2007,94.75
2/27/2007,94.761
2/28/2007,94.759
3/1/2007,94.76
3/2/2007,94.77
3/5/2007,94.77
3/6/2007,94.765
3/7/2007,94.765
3/8/2007,94.76
3/9/2007,94.755
3/12/2007,94.755
3/13/2007,94.755
3/14/2007,94.755
3/15/2007,94.755
3/16/2007,94.755
3/19/2007,94.755
3/20/2007,94.755
3/21/2007,94.755
3/22/2007,94.755
3/23/2007,94.755
3/26/2007,94.75
3/27/2007,94.753
3/28/2007,94.756
3/29/2007,94.759
3/30/2007,94.762
4/2/2007,94.765
4/3/2007,94.76
4/4/2007,94.76
4/5/2007,94.76
4/6/2007,94.76
4/9/2007,94.755
4/10/2007,94.755
4/11/2007,94.755
4/12/2007,94.755
4/13/2007,94.755
4/16/2007,94.755
4/17/2007,94.755
4/18/2007,94.755
4/19/2007,94.755
4/20/2007,94.755
4/23/2007,94.755
4/24/2007,94.755
4/25/2007,94.755
4/26/2007,94.755
4/27/2007,94.755
4/30/2007,94.755
5/1/2007,94.755
5/2/2007,94.755
5/3/2007,94.755
5/4/2007,94.755
5/7/2007,94.755
5/8/2007,94.755
5/9/2007,94.75
5/10/2007,94.75
5/11/2007,94.75
5/14/2007,94.75
5/15/2007,94.75
5/16/2007,94.75
5/17/2007,94.75
5/18/2007,94.75
5/21/2007,94.75
5/22/2007,94.75
5/23/2007,94.75
5/24/2007,94.75
5/25/2007,94.751
5/29/2007,94.752
5/30/2007,94.753
5/31/2007,94.75
6/1/2007,94.75
6/4/2007,94.75
6/5/2007,94.75
6/6/2007,94.75
6/7/2007,94.75
6/8/2007,94.75
6/11/2007,94.75
6/12/2007,94.75
6/13/2007,94.75
6/14/2007,94.75
6/15/2007,94.75
6/18/2007,94.75
6/19/2007,94.75
6/20/2007,94.75
6/21/2007,94.75
6/22/2007,94.75
6/25/2007,94.75
6/26/2007,94.752
6/27/2007,94.757
6/28/2007,94.758
6/29/2007,94.759
7/2/2007,94.76
7/3/2007,94.76
7/5/2007,94.76
7/6/2007,94.755
7/9/2007,94.755
7/10/2007,94.755
7/11/2007,94.755
7/12/2007,94.755
7/13/2007,94.755
7/16/2007,94.755
7/17/2007,94.755
7/18/2007,94.755
7/19/2007,94.755
7/20/2007,94.755
7/23/2007,94.755
7/24/2007,94.755
7/25/2007,94.755
7/26/2007,94.786
7/27/2007,94.785
7/30/2007,94.78
7/31/2007,94.785
8/1/2007,94.795
8/2/2007,94.785
8/3/2007,94.815
8/6/2007,94.815
8/7/2007,94.775
8/8/2007,94.775
8/9/2007,94.875
8/10/2007,94.9
8/13/2007,94.89
8/14/2007,94.925
8/15/2007,95.05
8/16/2007,95.09
8/17/2007,95.065
8/20/2007,95.085
8/21/2007,95.13
8/22/2007,95.075
8/23/2007,95.05
8/24/2007,95.055
8/27/2007,94.985
8/28/2007,95.006
8/29/2007,95.041
8/30/2007,95.108
8/31/2007,95.093
9/4/2007,95.135
9/5/2007,95.18
9/6/2007,95.105
9/7/2007,95.19
9/10/2007,95.19
9/11/2007,95.18
9/12/2007,95.185
9/13/2007,95.145
9/14/2007,95.145
9/17/2007,95.125
9/18/2007,95.285
9/19/2007,95.285
9/20/2007,95.28
9/21/2007,95.28
9/24/2007,95.28
9/25/2007,95.318
9/26/2007,95.354
9/27/2007,95.396
9/28/2007,95.425
10/1/2007,95.435
10/2/2007,95.435
10/3/2007,95.43
10/4/2007,95.43
10/5/2007,95.37
10/9/2007,95.34
10/10/2007,95.34
10/11/2007,95.35
10/12/2007,95.33
10/15/2007,95.33
10/16/2007,95.345
10/17/2007,95.385
10/18/2007,95.425
10/19/2007,95.48
10/22/2007,95.465
10/23/2007,95.47
10/24/2007,95.535
10/25/2007,95.535
10/26/2007,95.545
10/29/2007,95.541
10/30/2007,95.56
10/31/2007,95.561
11/1/2007,95.605
11/2/2007,95.62
11/5/2007,95.62
11/6/2007,95.625
11/7/2007,95.64
11/8/2007,95.675
11/9/2007,95.69
11/13/2007,95.65
11/14/2007,95.635
11/15/2007,95.685
11/16/2007,95.675
11/19/2007,95.685
11/20/2007,95.68
11/21/2007,95.705
11/23/2007,95.695
11/26/2007,95.715
11/27/2007,95.711
11/28/2007,95.735
11/29/2007,95.799
11/30/2007,95.832
12/3/2007,95.85
12/4/2007,95.87
12/5/2007,95.86
12/6/2007,95.84
12/7/2007,95.815
12/10/2007,95.82
12/11/2007,95.81
12/12/2007,95.815
12/13/2007,95.825
12/14/2007,95.815
12/17/2007,95.815
12/18/2007,95.825
12/19/2007,95.83
12/20/2007,95.86
12/21/2007,95.83
12/24/2007,95.82
12/26/2007,95.84
12/27/2007,95.868
12/28/2007,95.917
12/31/2007,95.952
1/2/2008,96.06
1/3/2008,96.085
1/4/2008,96.165
1/7/2008,96.17
1/8/2008,96.17
1/9/2008,96.19
1/10/2008,96.22
1/11/2008,96.35
1/14/2008,96.36
1/15/2008,96.35
1/16/2008,96.35
1/17/2008,96.36
1/18/2008,96.43
1/22/2008,96.95
1/23/2008,97.06
1/24/2008,96.94
1/25/2008,96.925
1/28/2008,97.001
1/29/2008,97.011
1/30/2008,97.142
1/31/2008,97.205
2/1/2008,97.255
2/4/2008,97.25
2/5/2008,97.335
2/6/2008,97.375
2/7/2008,97.365
2/8/2008,97.365
2/11/2008,97.345
2/12/2008,97.32
2/13/2008,97.325
2/14/2008,97.315
2/15/2008,97.32
2/19/2008,97.28
2/20/2008,97.26
2/21/2008,97.27
2/22/2008,97.255
2/25/2008,97.24
2/26/2008,97.281
2/27/2008,97.363
2/28/2008,97.452
2/29/2008,97.603
3/3/2008,97.685
3/4/2008,97.695
3/5/2008,97.635
3/6/2008,97.685
3/7/2008,97.765
3/10/2008,97.785
3/11/2008,97.655
3/12/2008,97.68
3/13/2008,97.72
3/14/2008,97.88
3/17/2008,98.055
3/18/2008,97.845
3/19/2008,97.845
3/20/2008,97.835
3/24/2008,97.835
3/25/2008,97.835
3/26/2008,97.882
3/27/2008,97.934
3/28/2008,98
3/31/2008,98.07
4/1/2008,98.06
4/2/2008,98.03
4/3/2008,98.05
4/4/2008,98.09
4/7/2008,98.09
4/8/2008,98.105
4/9/2008,98.105
4/10/2008,98.105
4/11/2008,98.115
4/14/2008,98.105
4/15/2008,98.07
4/16/2008,98.06
4/17/2008,98.045
4/18/2008,97.995
4/21/2008,97.985
4/22/2008,97.955
4/23/2008,97.955
4/24/2008,97.955
4/25/2008,97.947
4/28/2008,97.951
4/29/2008,97.956
4/30/2008,98.013
5/1/2008,98.015
5/2/2008,98.005
5/5/2008,98.005
5/6/2008,98.005
5/7/2008,98.01
5/8/2008,98.015
5/9/2008,98.015
5/12/2008,98.01
5/13/2008,98.01
5/14/2008,98.01
5/15/2008,98.01
5/16/2008,98.01
5/19/2008,98.015
5/20/2008,98.015
5/21/2008,98.015
5/22/2008,98.015
5/23/2008,98.015
5/27/2008,98.013
5/28/2008,98.009
5/29/2008,98.003
5/30/2008,98.003
6/2/2008,98.005
6/3/2008,98.005
6/4/2008,98.005
6/5/2008,98.005
6/6/2008,98
6/9/2008,97.985
6/10/2008,97.955
6/11/2008,97.96
6/12/2008,97.945
6/13/2008,97.945
6/16/2008,97.935
6/17/2008,97.96
6/18/2008,97.965
6/19/2008,97.97
6/20/2008,97.975
6/23/2008,97.975
6/24/2008,97.975
6/25/2008,97.972
6/26/2008,97.972
6/27/2008,97.963
6/30/2008,97.95
7/1/2008,97.945
7/2/2008,97.945
7/3/2008,97.96
7/7/2008,97.97
7/8/2008,97.97
7/9/2008,97.97
7/10/2008,97.97
7/11/2008,97.975
7/14/2008,97.975
7/15/2008,97.985
7/16/2008,97.985
7/17/2008,97.985
7/18/2008,97.985
7/21/2008,97.985
7/22/2008,97.985
7/23/2008,97.985
7/24/2008,97.985
7/25/2008,97.985
7/28/2008,97.977
7/29/2008,97.965
7/30/2008,97.961
7/31/2008,97.961
8/1/2008,97.955
8/4/2008,97.96
8/5/2008,97.965
8/6/2008,97.97
8/7/2008,97.975
8/8/2008,97.975
8/11/2008,97.975
8/12/2008,97.975
8/13/2008,97.975
8/14/2008,97.98
8/15/2008,97.985
8/18/2008,97.985
8/19/2008,97.99
8/20/2008,97.99
8/21/2008,97.99
8/22/2008,97.985
8/25/2008,97.985
8/26/2008,97.983
8/27/2008,97.981
8/28/2008,97.979
8/29/2008,97.977
9/2/2008,97.98
9/3/2008,97.98
9/4/2008,97.98
9/5/2008,97.995
9/8/2008,97.995
9/9/2008,98.005
9/10/2008,98.01
9/11/2008,98.025
9/12/2008,98.03
9/15/2008,98.17
9/16/2008,98.08
9/17/2008,98.28
9/18/2008,98.22
9/19/2008,98.06
9/22/2008,98.06
9/23/2008,98.1
9/24/2008,98.145
9/25/2008,98.163
9/26/2008,98.303
9/29/2008,98.403
9/30/2008,98.297
10/1/2008,98.335
10/2/2008,98.485
10/3/2008,98.54
10/6/2008,98.645
10/7/2008,98.58
10/8/2008,98.705
10/9/2008,98.725
10/10/2008,98.82
10/13/2008,98.785
10/14/2008,98.77
10/15/2008,98.85
10/16/2008,98.865
10/17/2008,98.845
10/20/2008,98.855
10/21/2008,98.91
10/22/2008,98.95
10/23/2008,98.98
10/24/2008,99.065
10/27/2008,99.085
10/28/2008,99.125
10/29/2008,99.207
10/30/2008,99.348
10/31/2008,99.354
11/3/2008,99.4
11/4/2008,99.47
11/5/2008,99.49
11/6/2008,99.525
11/7/2008,99.53
11/10/2008,99.555
11/11/2008,99.585
11/12/2008,99.565
11/13/2008,99.535
11/14/2008,99.54
11/17/2008,99.565
11/18/2008,99.595
11/19/2008,99.595
11/20/2008,99.61
11/21/2008,99.56
11/24/2008,99.53
11/25/2008,99.586
11/26/2008,99.59
11/28/2008,99.584
12/1/2008,99.565
12/2/2008,99.595
12/3/2008,99.63
12/4/2008,99.66
12/5/2008,99.695
12/8/2008,99.695
12/9/2008,99.745
12/10/2008,99.735
12/11/2008,99.705
12/12/2008,99.68
12/15/2008,99.67
12/16/2008,99.835
12/17/2008,99.815
12/18/2008,99.815
12/19/2008,99.815
12/22/2008,99.805
12/23/2008,99.8
12/24/2008,99.8
12/26/2008,99.806
12/29/2008,99.827
12/30/2008,99.833
12/31/2008,99.794
1/2/2009,99.815
1/5/2009,99.795
1/6/2009,99.815
1/7/2009,99.82
1/8/2009,99.82
1/9/2009,99.82
1/12/2009,99.83
1/13/2009,99.835
1/14/2009,99.835
1/15/2009,99.82
1/16/2009,99.82
1/20/2009,99.82
1/21/2009,99.8
1/22/2009,99.8
1/23/2009,99.78
1/26/2009,99.785
1/27/2009,99.785
1/28/2009,99.784
1/29/2009,99.779
1/30/2009,99.737
2/2/2009,99.735
2/3/2009,99.75
2/4/2009,99.74
2/5/2009,99.74
2/6/2009,99.74
2/9/2009,99.73
2/10/2009,99.735
2/11/2009,99.735
2/12/2009,99.74
2/13/2009,99.74
2/17/2009,99.74
2/18/2009,99.745
2/19/2009,99.77
2/20/2009,99.78
2/23/2009,99.78
2/24/2009,99.768
2/25/2009,99.756
2/26/2009,99.756
2/27/2009,99.757
3/2/2009,99.755
3/3/2009,99.755
3/4/2009,99.755
3/5/2009,99.76
3/6/2009,99.755
3/9/2009,99.755
3/10/2009,99.755
3/11/2009,99.755
3/12/2009,99.755
3/13/2009,99.77
3/16/2009,99.77
3/17/2009,99.77
3/18/2009,99.78
3/19/2009,99.775
3/20/2009,99.78
3/23/2009,99.775
3/24/2009,99.775
3/25/2009,99.77
3/26/2009,99.773
3/27/2009,99.769
3/30/2009,99.778
3/31/2009,99.779
4/1/2009,99.78
4/2/2009,99.78
4/3/2009,99.785
4/6/2009,99.79
4/7/2009,99.795
4/8/2009,99.8
4/9/2009,99.805
4/13/2009,99.81
4/14/2009,99.815
4/15/2009,99.815
4/16/2009,99.815
4/17/2009,99.815
4/20/2009,99.815
4/21/2009,99.815
4/22/2009,99.81
4/23/2009,99.81
4/24/2009,99.81
4/27/2009,99.813
4/28/2009,99.811
4/29/2009,99.811
4/30/2009,99.808
5/1/2009,99.785
5/4/2009,99.79
5/5/2009,99.8
5/6/2009,99.8
5/7/2009,99.8
5/8/2009,99.81
5/11/2009,99.81
5/12/2009,99.81
5/13/2009,99.81
5/14/2009,99.805
5/15/2009,99.81
5/18/2009,99.805
5/19/2009,99.805
5/20/2009,99.805
5/21/2009,99.805
5/22/2009,99.805
5/26/2009,99.802
5/27/2009,99.799
5/28/2009,99.803
5/29/2009,99.807
6/1/2009,99.8
6/2/2009,99.805
6/3/2009,99.805
6/4/2009,99.795
6/5/2009,99.78
6/8/2009,99.78
6/9/2009,99.79
6/10/2009,99.79
6/11/2009,99.795
6/12/2009,99.795
6/15/2009,99.795
6/16/2009,99.795
6/17/2009,99.79
6/18/2009,99.785
6/19/2009,99.78
6/22/2009,99.78
6/23/2009,99.78
6/24/2009,99.78
6/25/2009,99.792
6/26/2009,99.791
6/29/2009,99.789
6/30/2009,99.787
7/1/2009,99.785
7/2/2009,99.795
7/6/2009,99.8
7/7/2009,99.805
7/8/2009,99.805
7/9/2009,99.805
7/10/2009,99.81
7/13/2009,99.81
7/14/2009,99.81
7/15/2009,99.81
7/16/2009,99.815
7/17/2009,99.815
7/20/2009,99.815
7/21/2009,99.82
7/22/2009,99.82
7/23/2009,99.815
7/24/2009,99.815
7/27/2009,99.815
7/28/2009,99.812
7/29/2009,99.809
7/30/2009,99.806
7/31/2009,99.803
8/3/2009,99.8
8/4/2009,99.8
8/5/2009,99.8
8/6/2009,99.805
8/7/2009,99.805
8/10/2009,99.81
8/11/2009,99.815
8/12/2009,99.82
8/13/2009,99.82
8/14/2009,99.82
8/17/2009,99.82
8/18/2009,99.82
8/19/2009,99.825
8/20/2009,99.825
8/21/2009,99.825
8/24/2009,99.825
8/25/2009,99.825
8/26/2009,99.822
8/27/2009,99.821
8/28/2009,99.822
8/31/2009,99.821
9/1/2009,99.825
9/2/2009,99.825
9/3/2009,99.825
9/4/2009,99.825
9/8/2009,99.83
9/9/2009,99.83
9/10/2009,99.83
9/11/2009,99.83
9/14/2009,99.83
9/15/2009,99.82
9/16/2009,99.825
9/17/2009,99.82
9/18/2009,99.82
9/21/2009,99.825
9/22/2009,99.825
9/23/2009,99.83
9/24/2009,99.835
9/25/2009,99.833
9/28/2009,99.839
9/29/2009,99.838
9/30/2009,99.835
10/1/2009,99.845
10/2/2009,99.84
10/5/2009,99.84
10/6/2009,99.84
10/7/2009,99.845
10/8/2009,99.845
10/9/2009,99.845
10/12/2009,99.845
10/13/2009,99.85
10/14/2009,99.85
10/15/2009,99.85
10/16/2009,99.845
10/19/2009,99.84
10/20/2009,99.84
10/21/2009,99.845
10/22/2009,99.85
10/23/2009,99.85
10/26/2009,99.85
10/27/2009,99.853
10/28/2009,99.858
10/29/2009,99.857
10/30/2009,99.856
11/2/2009,99.855
11/3/2009,99.855
11/4/2009,99.855
11/5/2009,99.86
11/6/2009,99.86
11/9/2009,99.86
11/10/2009,99.865
11/11/2009,99.865
11/12/2009,99.865
11/13/2009,99.865
11/16/2009,99.87
11/17/2009,99.87
11/18/2009,99.87
11/19/2009,99.88
11/20/2009,99.88
11/23/2009,99.88
11/24/2009,99.878
11/25/2009,99.876
11/27/2009,99.872
11/30/2009,99.862
12/1/2009,99.86
12/2/2009,99.86
12/3/2009,99.86
12/4/2009,99.86
12/7/2009,99.86
12/8/2009,99.86
12/9/2009,99.86
12/10/2009,99.86
12/11/2009,99.855
12/14/2009,99.845
12/15/2009,99.84
12/16/2009,99.855
12/17/2009,99.855
12/18/2009,99.855
12/21/2009,99.855
12/22/2009,99.86
12/23/2009,99.86
12/24/2009,99.85
12/28/2009,99.844
12/29/2009,99.845
12/30/2009,99.845
12/31/2009,99.845
1/4/2010,99.845
1/5/2010,99.85
1/6/2010,99.855
1/7/2010,99.86
1/8/2010,99.865
1/11/2010,99.865
1/12/2010,99.865
1/13/2010,99.865
1/14/2010,99.865
1/15/2010,99.87
1/19/2010,99.87
1/20/2010,99.87
1/21/2010,99.87
1/22/2010,99.865
1/25/2010,99.865
1/26/2010,99.862
1/27/2010,99.859
1/28/2010,99.856
1/29/2010,99.857
2/1/2010,99.855
2/2/2010,99.855
2/3/2010,99.85
2/4/2010,99.85
2/5/2010,99.85
2/8/2010,99.85
2/9/2010,99.85
2/10/2010,99.85
2/11/2010,99.855
2/12/2010,99.855
2/16/2010,99.86
2/17/2010,99.86
2/18/2010,99.86
2/19/2010,99.855
2/22/2010,99.855
2/23/2010,99.851
2/24/2010,99.847
2/25/2010,99.846
2/26/2010,99.844
3/1/2010,99.845
3/2/2010,99.845
3/3/2010,99.845
3/4/2010,99.835
3/5/2010,99.82
3/8/2010,99.825
3/9/2010,99.83
3/10/2010,99.83
3/11/2010,99.83
3/12/2010,99.82
3/15/2010,99.81
3/16/2010,99.81
3/17/2010,99.81
3/18/2010,99.8
3/19/2010,99.8
3/22/2010,99.8
3/23/2010,99.805
3/24/2010,99.805
3/25/2010,99.805
3/26/2010,99.803
3/29/2010,99.801
3/30/2010,99.802
3/31/2010,99.802
4/1/2010,99.8
4/2/2010,99.795
4/5/2010,99.79
4/6/2010,99.79
4/7/2010,99.79
4/8/2010,99.79
4/9/2010,99.79
4/12/2010,99.79
4/13/2010,99.785
4/14/2010,99.785
4/15/2010,99.785
4/16/2010,99.785
4/19/2010,99.79
4/20/2010,99.79
4/21/2010,99.79
4/22/2010,99.79
4/23/2010,99.785
4/26/2010,99.785
4/27/2010,99.782
4/28/2010,99.779
4/29/2010,99.776
4/30/2010,99.773
5/3/2010,99.775
5/4/2010,99.775
5/5/2010,99.775
5/6/2010,99.77
5/7/2010,99.77
5/10/2010,99.775
5/11/2010,99.78
5/12/2010,99.785
5/13/2010,99.785
5/14/2010,99.785
5/17/2010,99.785
5/18/2010,99.785
5/19/2010,99.78
5/20/2010,99.78
5/21/2010,99.785
5/24/2010,99.785
5/25/2010,99.784
5/26/2010,99.779
5/27/2010,99.776
5/28/2010,99.772
6/1/2010,99.77
6/2/2010,99.77
6/3/2010,99.77
6/4/2010,99.775
6/7/2010,99.78
6/8/2010,99.785
6/9/2010,99.785
6/10/2010,99.79
6/11/2010,99.79
6/14/2010,99.79
6/15/2010,99.79
6/16/2010,99.79
6/17/2010,99.79
6/18/2010,99.79
6/21/2010,99.795
6/22/2010,99.795
6/23/2010,99.795
6/24/2010,99.8
6/25/2010,99.803
6/28/2010,99.803
6/29/2010,99.799
6/30/2010,99.797
7/1/2010,99.795
7/2/2010,99.8
7/6/2010,99.8
7/7/2010,99.805
7/8/2010,99.805
7/9/2010,99.805
7/12/2010,99.805
7/13/2010,99.81
7/14/2010,99.81
7/15/2010,99.815
7/16/2010,99.815
7/19/2010,99.815
7/20/2010,99.815
7/21/2010,99.815
7/22/2010,99.815
7/23/2010,99.815
7/26/2010,99.815
7/27/2010,99.81
7/28/2010,99.81
7/29/2010,99.81
7/30/2010,99.81
8/2/2010,99.815
8/3/2010,99.82
8/4/2010,99.82
8/5/2010,99.82
8/6/2010,99.825
8/9/2010,99.825
8/10/2010,99.825
8/11/2010,99.825
8/12/2010,99.825
8/13/2010,99.825
8/16/2010,99.825
8/17/2010,99.82
8/18/2010,99.82
8/19/2010,99.82
8/20/2010,99.82
8/23/2010,99.82
8/24/2010,99.82
8/25/2010,99.82
8/26/2010,99.821
8/27/2010,99.82
8/30/2010,99.82
8/31/2010,99.819
9/1/2010,99.815
9/2/2010,99.815
9/3/2010,99.815
9/7/2010,99.815
9/8/2010,99.815
9/9/2010,99.81
9/10/2010,99.805
9/13/2010,99.81
9/14/2010,99.81
9/15/2010,99.81
9/16/2010,99.81
9/17/2010,99.805
9/20/2010,99.805
9/21/2010,99.81
9/22/2010,99.81
9/23/2010,99.81
9/24/2010,99.805
9/27/2010,99.806
9/28/2010,99.809
9/29/2010,99.811
9/30/2010,99.813
10/1/2010,99.815
10/4/2010,99.815
10/5/2010,99.82
10/6/2010,99.82
10/7/2010,99.825
10/8/2010,99.825
10/11/2010,99.825
10/12/2010,99.825
10/13/2010,99.825
10/14/2010,99.825
10/15/2010,99.825
10/18/2010,99.825
10/19/2010,99.825
10/20/2010,99.825
10/21/2010,99.82
10/22/2010,99.82
10/25/2010,99.82
10/26/2010,99.822
10/27/2010,99.817
